player.id,global.player.id,period,game.clock,time,points.type,touch.time,dribbles,shot.distance,result,offense.direction,x_loc,y_loc,game.id
5337,609567,4,8:57,1454300923619,2,5.96,2,3.76,missed,left,9.00909,25.06594,2016013113
5337,609567,4,8:42,1454300938419,3,1.33,0,26.11,made,left,15.86307,48.85297,2016013113
5337,609567,4,7:00,1454301294686,3,0.72,0,28.54,missed,left,23.8426,3.34503,2016013113
5337,609567,4,2:25,1454301924305,2,2.93,2,20.13,missed,left,7.28457,45.02507,2016013113
5282,513526,1,4:35,1454295255019,2,0.89,0,21,made,right,72.23393,37.96363,2016013113
5282,513526,1,3:41,1454295325897,2,1.03,0,7.24,missed,right,81.53192,25.50453,2016013113
5282,513526,1,2:36,1454295390776,2,0.76,0,21.65,missed,right,71.7284,38.38457,2016013113
5282,513526,1,1:27,1454295659486,2,1.11,1,11.23,missed,right,77.57606,26.14867,2016013113
5282,513526,3,3:08,1454299963811,2,0.85,0,17.24,made,left,21.79318,20.1607,2016013113
5282,513526,3,2:43,1454299988251,3,0.73,0,26,missed,left,26.95641,10.68794,2016013113
5282,513526,3,1:22,1454300253401,3,0.93,0,23.2,missed,left,4.12905,48.17396,2016013113
5282,513526,3,0:43,1454300393077,3,3.99,2,25.86,missed,left,30.80448,21.01642,2016013113
5282,513526,3,0:15,1454300440676,3,0.73,0,25.75,made,left,21.44362,4.98315,2016013113
5282,513526,4,10:06,1454300790183,2,0.84,0,20.56,made,left,23.85773,33.75552,2016013113
5523,786407,4,1:52,1454302043142,2,2.4,2,22,missed,left,17.28106,43.4171,2016013113
5523,786407,4,1:28,1454302113820,2,5.8,2,4.08,missed,left,6.0577,21.00228,2016013113
5318,786412,1,10:09,1454294678119,2,2.31,0,6.83,made,left,11.70364,22.76804,2016013113
5318,786412,1,6:55,1454294914670,2,2.98,1,6.86,missed,left,7.52286,18.52343,2016013113
5318,786412,1,4:13,1454295277459,2,2.88,2,4.55,missed,left,9.5633,23.5568,2016013113
5318,786412,2,4:19,1454297108946,2,5.46,1,7.51,missed,left,7.87732,32.03601,2016013113
5318,786412,2,1:42,1454297565610,2,0.09,0,2.96,made,left,7.32761,27.11142,2016013113
5318,786412,4,9:16,1454300904500,2,0.88,0,20.67,missed,right,73.76074,10.7637,2016013113
5318,786412,4,7:25,1454301244568,2,0.04,0,0.87,made,right,89.37254,24.39331,2016013113
5318,786412,4,5:30,1454301551399,2,3.6,2,4.63,made,right,84.51343,23.12023,2016013113
5318,786412,4,2:41,1454301744152,2,2.1,1,3.27,missed,right,89.47412,28.19166,2016013113
5318,786412,4,1:00,1454302141859,2,5.57,5,4.57,made,right,84.78313,27.27726,2016013113
3118,3100,1,11:00,1454294548043,2,2.81,2,22.36,missed,left,27.28718,28.81171,2016013113
3118,3100,1,9:15,1454294749957,2,10.77,9,6.32,missed,left,6.41633,31.20813,2016013113
3118,3100,1,7:24,1454294886432,2,3.83,1,9.12,missed,left,5.41922,34.11628,2016013113
3118,3100,1,6:16,1454294967749,2,1.13,0,24.13,missed,left,19.69341,5.67422,2016013113
3118,3100,1,4:49,1454295055146,3,4.66,4,24.87,missed,left,27.27932,36.54665,2016013113
3118,3100,1,2:54,1454295372656,2,3.38,2,8.48,made,left,8.14374,17.02702,2016013113
3118,3100,1,2:27,1454295399855,2,7.16,5,11.85,made,left,16.81649,27.57984,2016013113
3118,3100,1,0:39,1454295717484,2,2.33,1,14.87,missed,left,15.79706,14.52277,2016013113
3118,3100,2,8:23,1454296472247,3,1.74,0,25.76,made,left,29.72695,16.96556,2016013113
3118,3100,2,6:49,1454296715278,3,0.88,0,25.79,made,left,20.27948,45.95743,2016013113
3118,3100,2,6:17,1454296747957,3,0.84,0,26.44,made,left,19.06982,47.54265,2016013113
3118,3100,3,11:47,1454298818089,3,1.92,1,29.04,missed,right,62.45639,12.675,2016013113
3118,3100,3,11:19,1454298845808,2,3.28,3,3.07,made,right,85.69773,25.35155,2016013113
3118,3100,3,9:14,1454299132879,2,7.71,6,21.46,missed,right,81.23535,45.10478,2016013113
3118,3100,3,7:27,1454299285353,2,5.1,4,13.63,made,right,81.05865,36.25711,2016013113
3118,3100,3,6:49,1454299323193,3,1.35,0,27.12,made,right,71.03071,45.52534,2016013113
3118,3100,3,6:13,1454299363751,3,2.63,4,24.72,missed,right,67.36479,37.40283,2016013113
3118,3100,3,4:48,1454299708500,3,2.47,0,26.06,missed,right,74.75871,46.98768,2016013113
4479,266369,1,11:28,1454294520005,2,1.08,0,9.98,missed,left,15.17945,23.95648,2016013113
4479,266369,1,5:13,1454295030668,2,0.76,0,18.26,missed,left,5.74445,6.74727,2016013113
4479,266369,2,3:02,1454297265100,2,1.12,0,5.38,missed,left,10.37385,23.34651,2016013113
4479,266369,2,3:01,1454297266020,2,0.12,0,4.42,missed,left,9.46191,23.64511,2016013113
5357,551975,1,9:37,1454294728517,2,1,0,19.93,missed,left,16.77436,41.26608,2016013113
5357,551975,1,8:55,1454294787956,3,2.27,0,23.37,made,left,13.38923,3.09482,2016013113
5357,551975,1,7:58,1454294852113,3,0.8,0,25.02,made,left,18.403,46.28129,2016013113
5357,551975,1,6:27,1454294957630,3,0.73,0,23.82,missed,left,17.98657,4.8724,2016013113
5357,551975,1,3:52,1454295314937,2,1.59,0,5.88,missed,left,9.21111,29.34153,2016013113
5357,551975,2,2:42,1454297285660,2,6.63,3,4.73,made,left,9.97367,24.8469,2016013113
5357,551975,2,0:57,1454297659087,2,7.49,9,18.32,made,left,19.98088,14.10174,2016013113
5357,551975,2,0:02,1454297733645,2,11.41,13,4.75,missed,left,7.75846,20.9628,2016013113
5357,551975,3,8:34,1454299192116,2,4.28,2,21.44,made,right,67.33989,26.21737,2016013113
5357,551975,4,7:41,1454301215330,2,7.64,6,8.46,missed,right,81.56037,29.46617,2016013113
3971,292401,1,5:53,1454294991149,2,1.37,1,17.97,missed,left,7.70679,42.7981,2016013113
3971,292401,2,4:04,1454297203182,3,3.62,2,24.93,made,left,28.44362,34.12824,2016013113
3971,292401,2,3:34,1454297233581,3,5.87,6,24.32,missed,left,20.36792,44.04653,2016013113
3971,292401,2,1:44,1454297563530,2,6.35,6,6.09,missed,left,9.15605,20.33297,2016013113
3971,292401,2,0:37,1454297683167,3,7.14,7,24.5,missed,left,29.58966,27.83236,2016013113
3971,292401,3,9:52,1454299055081,3,1.44,0,25.82,missed,right,65.47941,36.19792,2016013113
3971,292401,3,7:52,1454299259434,3,3.43,0,23.34,missed,right,89.31214,48.33445,2016013113
3971,292401,3,5:50,1454299543465,2,3.24,3,8.42,missed,right,88.0501,16.60463,2016013113
3971,292401,3,3:35,1454299885534,2,4.09,6,8.72,missed,right,89.3665,33.70226,2016013113
3971,292401,3,1:29,1454300246921,3,2.38,3,24.41,missed,right,64.64565,28.8767,2016013113
5433,844038,3,3:55,1454299865495,2,6.6,9,14.63,made,right,80.82254,12.70933,2016013113
5433,844038,4,10:24,1454300771864,2,4.48,1,10.05,made,right,89.18182,35.03798,2016013113
5433,844038,4,6:48,1454301306326,2,6.48,6,20.03,made,right,69.42915,30.29245,2016013113
5433,844038,4,4:58,1454301583077,3,3.04,1,25.8,missed,right,63.58707,19.28715,2016013113
5433,844038,4,1:21,1454302120980,3,1.04,0,25.57,missed,right,67.62603,10.58394,2016013113
4294,263228,2,10:36,1454296102431,3,0.93,0,24.61,missed,left,15.52066,47.3659,2016013113
4294,263228,2,5:08,1454297060347,3,1.09,0,24.61,missed,left,27.25788,36.00275,2016013113
4294,263228,4,11:18,1454300683907,3,1.81,0,24.9,missed,right,73.91604,5.00172,2016013113
4294,263228,4,8:50,1454300929779,3,5.17,3,24.39,missed,right,67.37159,13.25656,2016013113
4294,263228,4,6:01,1454301500360,2,4.17,3,15.22,missed,right,81.64081,11.54592,2016013113
4294,263228,4,3:15,1454301686114,3,0.96,0,25.23,missed,right,64.12064,30.46614,2016013113
3959,229792,1,3:21,1454295345777,2,7.44,2,4.13,missed,left,3.75238,28.84701,2016013113
