gameorder,game_id,lg_id,is_copy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,msf_game_id
66607,201802100BRO,NBA,0,2018,2018-02-10,57,0,BRO,Nets,128,1377.03,1369.95,NOP,Pelicans,138,1488.96,1496.04,H,L,20180210-NOP-BRO
66607,201802100BRO,NBA,1,2018,2018-02-10,55,0,NOP,Pelicans,138,1488.96,1496.04,BRO,Nets,128,1377.03,1369.95,A,W,20180210-NOP-BRO
66608,201802100ORL,NBA,0,2018,2018-02-10,55,0,ORL,Magic,104,1400.64,1395.19,MIL,Bucks,111,1523.75,1529.2,H,L,20180210-MIL-ORL
66608,201802100ORL,NBA,1,2018,2018-02-10,55,0,MIL,Bucks,111,1523.75,1529.2,ORL,Magic,104,1400.64,1395.19,A,W,20180210-MIL-ORL
66609,201802100PHI,NBA,0,2018,2018-02-10,53,0,PHI,76ers,112,1544.23,1556.91,LAC,Clippers,98,1562,1549.32,H,W,20180210-LAC-PHI
66609,201802100PHI,NBA,1,2018,2018-02-10,54,0,LAC,Clippers,98,1562,1549.32,PHI,76ers,112,1544.23,1556.91,A,L,20180210-LAC-PHI
66610,201802100CHI,NBA,0,2018,2018-02-10,55,0,CHI,Bulls,90,1417.44,1409.74,WAS,Wizards,101,1523.93,1531.63,H,L,20180210-WAS-CHI
66610,201802100CHI,NBA,1,2018,2018-02-10,56,0,WAS,Wizards,101,1523.93,1531.63,CHI,Bulls,90,1417.44,1409.74,A,W,20180210-WAS-CHI
66611,201802100GSW,NBA,0,2018,2018-02-10,56,0,GSW,Warriors,122,1652.55,1662.23,SAS,Spurs,105,1567.05,1557.37,H,W,20180210-SAS-GSW
66611,201802100GSW,NBA,1,2018,2018-02-10,57,0,SAS,Spurs,105,1567.05,1557.37,GSW,Warriors,122,1652.55,1662.23,A,L,20180210-SAS-GSW
66612,201802100DAL,NBA,0,2018,2018-02-10,56,0,DAL,Mavericks,130,1432.84,1441.78,LAL,Lakers,123,1472.52,1463.58,H,W,20180210-LAL-DAL
66612,201802100DAL,NBA,1,2018,2018-02-10,55,0,LAL,Lakers,123,1472.52,1463.58,DAL,Mavericks,130,1432.84,1441.78,A,L,20180210-LAL-DAL
66613,201802100PHX,NBA,0,2018,2018-02-10,57,0,PHX,Suns,113,1321.69,1317.21,DEN,Nuggets,123,1527.7,1532.18,H,L,20180210-DEN-PHX
66613,201802100PHX,NBA,1,2018,2018-02-10,56,0,DEN,Nuggets,123,1527.7,1532.18,PHX,Suns,113,1321.69,1317.21,A,W,20180210-DEN-PHX
66614,201802110CHA,NBA,0,2018,2018-02-11,56,0,CHA,Hornets,103,1490.55,1482.29,TOR,Raptors,123,1665.63,1673.89,H,L,20180211-TOR-CHA
66614,201802110CHA,NBA,1,2018,2018-02-11,55,0,TOR,Raptors,123,1665.63,1673.89,CHA,Hornets,103,1490.55,1482.29,A,W,20180211-TOR-CHA
66615,201802110BOS,NBA,0,2018,2018-02-11,58,0,BOS,Celtics,99,1582.28,1557.48,CLE,Cavaliers,121,1505.92,1530.72,H,L,20180211-CLE-BOS
66615,201802110BOS,NBA,1,2018,2018-02-11,55,0,CLE,Cavaliers,121,1505.92,1530.72,BOS,Celtics,99,1582.28,1557.48,A,W,20180211-CLE-BOS
66616,201802110ATL,NBA,0,2018,2018-02-11,57,0,ATL,Hawks,118,1400.04,1406.8,DET,Pistons,115,1480.41,1473.65,H,W,20180211-DET-ATL
66616,201802110ATL,NBA,1,2018,2018-02-11,55,0,DET,Pistons,115,1480.41,1473.65,ATL,Hawks,118,1400.04,1406.8,A,L,20180211-DET-ATL
66617,201802110IND,NBA,0,2018,2018-02-11,57,0,IND,Pacers,121,1528.18,1533.37,NYK,Knicks,113,1409.71,1404.52,H,W,20180211-NYK-IND
66617,201802110IND,NBA,1,2018,2018-02-11,57,0,NYK,Knicks,113,1409.71,1404.52,IND,Pacers,121,1528.18,1533.37,A,L,20180211-NYK-IND
66618,201802110MIN,NBA,0,2018,2018-02-11,59,0,MIN,Timberwolves,111,1572.72,1575.1,SAC,Kings,106,1345.86,1343.48,H,W,20180211-SAC-MIN
66618,201802110MIN,NBA,1,2018,2018-02-11,55,0,SAC,Kings,106,1345.86,1343.48,MIN,Timberwolves,111,1572.72,1575.1,A,L,20180211-SAC-MIN
66619,201802110HOU,NBA,0,2018,2018-02-11,55,0,HOU,Rockets,104,1690.31,1692.85,DAL,Mavericks,97,1441.78,1439.24,H,W,20180211-DAL-HOU
66619,201802110HOU,NBA,1,2018,2018-02-11,57,0,DAL,Mavericks,97,1441.78,1439.24,HOU,Rockets,104,1690.31,1692.85,A,L,20180211-DAL-HOU
66620,201802110OKL,NBA,0,2018,2018-02-11,57,0,OKL,Thunder,110,1554.58,1561.91,MEM,Grizzlies,92,1398.89,1391.56,H,W,20180211-MEM-OKL
66620,201802110OKL,NBA,1,2018,2018-02-11,55,0,MEM,Grizzlies,92,1398.89,1391.56,OKL,Thunder,110,1554.58,1561.91,A,L,20180211-MEM-OKL
66621,201802110POR,NBA,0,2018,2018-02-11,57,0,POR,Trail Blazers,96,1535.76,1521.37,UTA,Jazz,115,1581.08,1595.47,H,L,20180211-UTA-POR
66621,201802110POR,NBA,1,2018,2018-02-11,56,0,UTA,Jazz,115,1581.08,1595.47,POR,Trail Blazers,96,1535.76,1521.37,A,W,20180211-UTA-POR
66622,201802120PHI,NBA,0,2018,2018-02-12,54,0,PHI,76ers,108,1556.91,1563.78,NYK,Knicks,92,1404.52,1397.65,H,W,20180212-NYK-PHI
66622,201802120PHI,NBA,1,2018,2018-02-12,58,0,NYK,Knicks,92,1404.52,1397.65,PHI,76ers,108,1556.91,1563.78,A,L,20180212-NYK-PHI
66623,201802120DET,NBA,0,2018,2018-02-12,56,0,DET,Pistons,103,1473.65,1460.22,NOP,Pelicans,118,1496.04,1509.47,H,L,20180212-NOP-DET
66623,201802120DET,NBA,1,2018,2018-02-12,56,0,NOP,Pelicans,118,1496.04,1509.47,DET,Pistons,103,1473.65,1460.22,A,W,20180212-NOP-DET
66624,201802120BRO,NBA,0,2018,2018-02-12,58,0,BRO,Nets,101,1369.95,1363.9,LAC,Clippers,114,1549.32,1555.37,H,L,20180212-LAC-BRO
66624,201802120BRO,NBA,1,2018,2018-02-12,55,0,LAC,Clippers,114,1549.32,1555.37,BRO,Nets,101,1369.95,1363.9,A,W,20180212-LAC-BRO
66625,201802120CHI,NBA,0,2018,2018-02-12,56,0,CHI,Bulls,105,1409.74,1415.29,ORL,Magic,101,1395.19,1389.64,H,W,20180212-ORL-CHI
66625,201802120CHI,NBA,1,2018,2018-02-12,56,0,ORL,Magic,101,1395.19,1389.64,CHI,Bulls,105,1409.74,1415.29,A,L,20180212-ORL-CHI
66626,201802120UTA,NBA,0,2018,2018-02-12,57,0,UTA,Jazz,101,1595.47,1599.35,SAS,Spurs,99,1557.37,1553.49,H,W,20180212-SAS-UTA
66626,201802120UTA,NBA,1,2018,2018-02-12,58,0,SAS,Spurs,99,1557.37,1553.49,UTA,Jazz,101,1595.47,1599.35,A,L,20180212-SAS-UTA
66627,201802120GSW,NBA,0,2018,2018-02-12,57,0,GSW,Warriors,129,1662.23,1667.57,PHX,Suns,83,1317.21,1311.87,H,W,20180212-PHX-GSW
66627,201802120GSW,NBA,1,2018,2018-02-12,58,0,PHX,Suns,83,1317.21,1311.87,GSW,Warriors,129,1662.23,1667.57,A,L,20180212-PHX-GSW
66628,201802130TOR,NBA,0,2018,2018-02-13,56,0,TOR,Raptors,115,1673.89,1676.39,MIA,Heat,112,1503.17,1500.67,H,W,20180213-MIA-TOR
66628,201802130TOR,NBA,1,2018,2018-02-13,57,0,MIA,Heat,112,1503.17,1500.67,TOR,Raptors,115,1673.89,1676.39,A,L,20180213-MIA-TOR
66629,201802130OKL,NBA,0,2018,2018-02-13,58,0,OKL,Thunder,112,1561.91,1550.86,CLE,Cavaliers,120,1530.72,1541.77,H,L,20180213-CLE-OKL
66629,201802130OKL,NBA,1,2018,2018-02-13,56,0,CLE,Cavaliers,120,1530.72,1541.77,OKL,Thunder,112,1561.91,1550.86,A,W,20180213-CLE-OKL
66630,201802130MIN,NBA,0,2018,2018-02-13,60,0,MIN,Timberwolves,108,1575.1,1564.99,HOU,Rockets,126,1692.85,1702.96,H,L,20180213-HOU-MIN
66630,201802130MIN,NBA,1,2018,2018-02-13,56,0,HOU,Rockets,126,1692.85,1702.96,MIN,Timberwolves,108,1575.1,1564.99,A,W,20180213-HOU-MIN
66631,201802130MIL,NBA,0,2018,2018-02-13,56,0,MIL,Bucks,97,1529.2,1533.15,ATL,Hawks,92,1406.8,1402.85,H,W,20180213-ATL-MIL
66631,201802130MIL,NBA,1,2018,2018-02-13,58,0,ATL,Hawks,92,1406.8,1402.85,MIL,Bucks,97,1529.2,1533.15,A,L,20180213-ATL-MIL
66632,201802130DAL,NBA,0,2018,2018-02-13,58,0,DAL,Mavericks,109,1439.24,1428.65,SAC,Kings,114,1343.48,1354.07,H,L,20180213-SAC-DAL
66632,201802130DAL,NBA,1,2018,2018-02-13,56,0,SAC,Kings,114,1343.48,1354.07,DAL,Mavericks,109,1439.24,1428.65,A,W,20180213-SAC-DAL
66633,201802130DEN,NBA,0,2018,2018-02-13,57,0,DEN,Nuggets,117,1532.18,1541.24,SAS,Spurs,109,1553.49,1544.43,H,W,20180213-SAS-DEN
66633,201802130DEN,NBA,1,2018,2018-02-13,59,0,SAS,Spurs,109,1553.49,1544.43,DEN,Nuggets,117,1532.18,1541.24,A,L,20180213-SAS-DEN
66634,201802140DET,NBA,0,2018,2018-02-14,57,0,DET,Pistons,104,1460.22,1465.96,ATL,Hawks,98,1402.85,1397.11,H,W,20180214-ATL-DET
66634,201802140DET,NBA,1,2018,2018-02-14,59,0,ATL,Hawks,98,1402.85,1397.11,DET,Pistons,104,1460.22,1465.96,A,L,20180214-ATL-DET
66635,201802140ORL,NBA,0,2018,2018-02-14,57,0,ORL,Magic,102,1389.64,1386.05,CHA,Hornets,104,1482.29,1485.88,H,L,20180214-CHA-ORL
66635,201802140ORL,NBA,1,2018,2018-02-14,57,0,CHA,Hornets,104,1482.29,1485.88,ORL,Magic,102,1389.64,1386.05,A,W,20180214-CHA-ORL
66636,201802140PHI,NBA,0,2018,2018-02-14,55,0,PHI,76ers,104,1563.78,1567.29,MIA,Heat,102,1500.67,1497.16,H,W,20180214-MIA-PHI
66636,201802140PHI,NBA,1,2018,2018-02-14,58,0,MIA,Heat,102,1500.67,1497.16,PHI,76ers,104,1563.78,1567.29,A,L,20180214-MIA-PHI
66637,201802140BRO,NBA,0,2018,2018-02-14,59,0,BRO,Nets,103,1363.9,1360.25,IND,Pacers,108,1533.37,1537.02,H,L,20180214-IND-BRO
66637,201802140BRO,NBA,1,2018,2018-02-14,58,0,IND,Pacers,108,1533.37,1537.02,BRO,Nets,103,1363.9,1360.25,A,W,20180214-IND-BRO
66638,201802140NYK,NBA,0,2018,2018-02-14,59,0,NYK,Knicks,113,1397.65,1393.32,WAS,Wizards,118,1531.63,1535.96,H,L,20180214-WAS-NYK
66638,201802140NYK,NBA,1,2018,2018-02-14,57,0,WAS,Wizards,118,1531.63,1535.96,NYK,Knicks,113,1397.65,1393.32,A,W,20180214-WAS-NYK
66639,201802140BOS,NBA,0,2018,2018-02-14,59,0,BOS,Celtics,119,1557.48,1546.11,LAC,Clippers,129,1555.37,1566.74,H,L,20180214-LAC-BOS
66639,201802140BOS,NBA,1,2018,2018-02-14,56,0,LAC,Clippers,129,1555.37,1566.74,BOS,Celtics,119,1557.48,1546.11,A,W,20180214-LAC-BOS
66640,201802140CHI,NBA,0,2018,2018-02-14,57,0,CHI,Bulls,98,1415.29,1409.29,TOR,Raptors,122,1676.39,1682.39,H,L,20180214-TOR-CHI
66640,201802140CHI,NBA,1,2018,2018-02-14,57,0,TOR,Raptors,122,1676.39,1682.39,CHI,Bulls,98,1415.29,1409.29,A,W,20180214-TOR-CHI
66641,201802140HOU,NBA,0,2018,2018-02-14,57,0,HOU,Rockets,100,1702.96,1704.65,SAC,Kings,91,1354.07,1352.38,H,W,20180214-SAC-HOU
66641,201802140HOU,NBA,1,2018,2018-02-14,57,0,SAC,Kings,91,1354.07,1352.38,HOU,Rockets,100,1702.96,1704.65,A,L,20180214-SAC-HOU
66642,201802140MEM,NBA,0,2018,2018-02-14,56,0,MEM,Grizzlies,114,1391.56,1386.97,OKL,Thunder,121,1550.86,1555.45,H,L,20180214-OKL-MEM
66642,201802140MEM,NBA,1,2018,2018-02-14,59,0,OKL,Thunder,121,1550.86,1555.45,MEM,Grizzlies,114,1391.56,1386.97,A,W,20180214-OKL-MEM
66643,201802140NOP,NBA,0,2018,2018-02-14,57,0,NOP,Pelicans,139,1509.47,1523.09,LAL,Lakers,117,1463.58,1449.96,H,W,20180214-LAL-NOP
66643,201802140NOP,NBA,1,2018,2018-02-14,56,0,LAL,Lakers,117,1463.58,1449.96,NOP,Pelicans,139,1509.47,1523.09,A,L,20180214-LAL-NOP
66644,201802140UTA,NBA,0,2018,2018-02-14,58,0,UTA,Jazz,107,1599.35,1601.89,PHX,Suns,97,1311.87,1309.33,H,W,20180214-PHX-UTA
66644,201802140UTA,NBA,1,2018,2018-02-14,59,0,PHX,Suns,97,1311.87,1309.33,UTA,Jazz,107,1599.35,1601.89,A,L,20180214-PHX-UTA
66645,201802140POR,NBA,0,2018,2018-02-14,58,0,POR,Trail Blazers,123,1521.37,1532.59,GSW,Warriors,117,1667.57,1656.35,H,W,20180214-GSW-POR
66645,201802140POR,NBA,1,2018,2018-02-14,58,0,GSW,Warriors,117,1667.57,1656.35,POR,Trail Blazers,123,1521.37,1532.59,A,L,20180214-GSW-POR
66646,201802150MIL,NBA,0,2018,2018-02-15,57,0,MIL,Bucks,123,1533.15,1521.54,DEN,Nuggets,134,1541.24,1552.85,H,L,20180215-DEN-MIL
66646,201802150MIL,NBA,1,2018,2018-02-15,58,0,DEN,Nuggets,134,1541.24,1552.85,MIL,Bucks,123,1533.15,1521.54,A,W,20180215-DEN-MIL
66647,201802150MIN,NBA,0,2018,2018-02-15,61,0,MIN,Timberwolves,119,1564.99,1570.26,LAL,Lakers,111,1449.96,1444.69,H,W,20180215-LAL-MIN
66647,201802150MIN,NBA,1,2018,2018-02-15,57,0,LAL,Lakers,111,1449.96,1444.69,MIN,Timberwolves,119,1564.99,1570.26,A,L,20180215-LAL-MIN
66648,201802220ORL,NBA,0,2018,2018-02-22,58,0,ORL,Magic,113,1386.05,1377.15,NYK,Knicks,120,1393.32,1402.22,H,L,20180222-NYK-ORL
66648,201802220ORL,NBA,1,2018,2018-02-22,60,0,NYK,Knicks,120,1393.32,1402.22,ORL,Magic,113,1386.05,1377.15,A,W,20180222-NYK-ORL
66649,201802220CHA,NBA,0,2018,2018-02-22,58,0,CHA,Hornets,111,1485.88,1493.33,BRO,Nets,96,1360.25,1352.8,H,W,20180222-BRO-CHA
66649,201802220CHA,NBA,1,2018,2018-02-22,60,0,BRO,Nets,96,1360.25,1352.8,CHA,Hornets,111,1485.88,1493.33,A,L,20180222-BRO-CHA
66650,201802220CHI,NBA,0,2018,2018-02-22,58,0,CHI,Bulls,115,1409.29,1407.07,PHI,76ers,116,1567.29,1569.51,H,L,20180222-PHI-CHI
66650,201802220CHI,NBA,1,2018,2018-02-22,56,0,PHI,76ers,116,1567.29,1569.51,CHI,Bulls,115,1409.29,1407.07,A,W,20180222-PHI-CHI
66651,201802220CLE,NBA,0,2018,2018-02-22,57,0,CLE,Cavaliers,103,1541.77,1532.43,WAS,Wizards,110,1535.96,1545.3,H,L,20180222-WAS-CLE
66651,201802220CLE,NBA,1,2018,2018-02-22,58,0,WAS,Wizards,110,1535.96,1545.3,CLE,Cavaliers,103,1541.77,1532.43,A,W,20180222-WAS-CLE
66652,201802220SAC,NBA,0,2018,2018-02-22,58,0,SAC,Kings,107,1352.38,1349.93,OKL,Thunder,110,1555.45,1557.9,H,L,20180222-OKL-SAC
66652,201802220SAC,NBA,1,2018,2018-02-22,60,0,OKL,Thunder,110,1555.45,1557.9,SAC,Kings,107,1352.38,1349.93,A,W,20180222-OKL-SAC
66653,201802220GSW,NBA,0,2018,2018-02-22,59,0,GSW,Warriors,134,1656.35,1661.81,LAC,Clippers,127,1566.74,1561.28,H,W,20180222-LAC-GSW
66653,201802220GSW,NBA,1,2018,2018-02-22,57,0,LAC,Clippers,127,1566.74,1561.28,GSW,Warriors,134,1656.35,1661.81,A,L,20180222-LAC-GSW
66654,201802230WAS,NBA,0,2018,2018-02-23,59,0,WAS,Wizards,105,1545.3,1526.15,CHA,Hornets,122,1493.33,1512.48,H,L,20180223-CHA-WAS
66654,201802230WAS,NBA,1,2018,2018-02-23,59,0,CHA,Hornets,122,1493.33,1512.48,WAS,Wizards,105,1545.3,1526.15,A,W,20180223-CHA-WAS
66655,201802230IND,NBA,0,2018,2018-02-23,59,0,IND,Pacers,116,1537.02,1546.38,ATL,Hawks,93,1397.11,1387.75,H,W,20180223-ATL-IND
66655,201802230IND,NBA,1,2018,2018-02-23,60,0,ATL,Hawks,93,1397.11,1387.75,IND,Pacers,116,1537.02,1546.38,A,L,20180223-ATL-IND
66656,201802230DET,NBA,0,2018,2018-02-23,58,0,DET,Pistons,98,1465.96,1456.82,BOS,Celtics,110,1546.11,1555.25,H,L,20180223-BOS-DET
66656,201802230DET,NBA,1,2018,2018-02-23,60,0,BOS,Celtics,110,1546.11,1555.25,DET,Pistons,98,1465.96,1456.82,A,W,20180223-BOS-DET
66657,201802230TOR,NBA,0,2018,2018-02-23,58,0,TOR,Raptors,119,1682.39,1672.27,MIL,Bucks,122,1521.54,1531.66,H,L,20180223-MIL-TOR
66657,201802230TOR,NBA,1,2018,2018-02-23,58,0,MIL,Bucks,122,1521.54,1531.66,TOR,Raptors,119,1682.39,1672.27,A,W,20180223-MIL-TOR
66658,201802230MEM,NBA,0,2018,2018-02-23,57,0,MEM,Grizzlies,89,1386.97,1376.44,CLE,Cavaliers,112,1532.43,1542.96,H,L,20180223-CLE-MEM
66658,201802230MEM,NBA,1,2018,2018-02-23,58,0,CLE,Cavaliers,112,1532.43,1542.96,MEM,Grizzlies,89,1386.97,1376.44,A,W,20180223-CLE-MEM
66659,201802230NOP,NBA,0,2018,2018-02-23,58,0,NOP,Pelicans,124,1523.09,1526.49,MIA,Heat,123,1497.16,1493.76,H,W,20180223-MIA-NOP
66659,201802230NOP,NBA,1,2018,2018-02-23,59,0,MIA,Heat,123,1497.16,1493.76,NOP,Pelicans,124,1523.09,1526.49,A,L,20180223-MIA-NOP
66660,201802230HOU,NBA,0,2018,2018-02-23,58,0,HOU,Rockets,120,1704.65,1712.75,MIN,Timberwolves,102,1570.26,1562.16,H,W,20180223-MIN-HOU
66660,201802230HOU,NBA,1,2018,2018-02-23,62,0,MIN,Timberwolves,102,1570.26,1562.16,HOU,Rockets,120,1704.65,1712.75,A,L,20180223-MIN-HOU
66661,201802230DEN,NBA,0,2018,2018-02-23,59,0,DEN,Nuggets,122,1552.85,1557.87,SAS,Spurs,119,1544.43,1539.41,H,W,20180223-SAS-DEN
66661,201802230DEN,NBA,1,2018,2018-02-23,60,0,SAS,Spurs,119,1544.43,1539.41,DEN,Nuggets,122,1552.85,1557.87,A,L,20180223-SAS-DEN
66662,201802230UTA,NBA,0,2018,2018-02-23,59,0,UTA,Jazz,81,1601.89,1580.01,POR,Trail Blazers,100,1532.59,1554.47,H,L,20180223-POR-UTA
66662,201802230UTA,NBA,1,2018,2018-02-23,59,0,POR,Trail Blazers,100,1532.59,1554.47,UTA,Jazz,81,1601.89,1580.01,A,W,20180223-POR-UTA
66663,201802230PHX,NBA,0,2018,2018-02-23,60,0,PHX,Suns,117,1309.33,1305.6,LAC,Clippers,128,1561.28,1565.01,H,L,20180223-LAC-PHX
66663,201802230PHX,NBA,1,2018,2018-02-23,58,0,LAC,Clippers,128,1561.28,1565.01,PHX,Suns,117,1309.33,1305.6,A,W,20180223-LAC-PHX
66664,201802230LAL,NBA,0,2018,2018-02-23,58,0,LAL,Lakers,124,1444.69,1459.97,DAL,Mavericks,102,1428.65,1413.37,H,W,20180223-DAL-LAL
66664,201802230LAL,NBA,1,2018,2018-02-23,59,0,DAL,Mavericks,102,1428.65,1413.37,LAL,Lakers,124,1444.69,1459.97,A,L,20180223-DAL-LAL
66665,201802240PHI,NBA,0,2018,2018-02-24,57,0,PHI,76ers,116,1569.51,1573.94,ORL,Magic,105,1377.15,1372.72,H,W,20180224-ORL-PHI
66665,201802240PHI,NBA,1,2018,2018-02-24,59,0,ORL,Magic,105,1377.15,1372.72,PHI,76ers,116,1569.51,1573.94,A,L,20180224-ORL-PHI
66666,201802240MIA,NBA,0,2018,2018-02-24,60,0,MIA,Heat,115,1493.76,1505.09,MEM,Grizzlies,89,1376.44,1365.11,H,W,20180224-MEM-MIA
66666,201802240MIA,NBA,1,2018,2018-02-24,58,0,MEM,Grizzlies,89,1376.44,1365.11,MIA,Heat,115,1493.76,1505.09,A,L,20180224-MEM-MIA
66667,201802240NYK,NBA,0,2018,2018-02-24,61,0,NYK,Knicks,112,1402.22,1396.75,BOS,Celtics,121,1555.25,1560.72,H,L,20180224-BOS-NYK
66667,201802240NYK,NBA,1,2018,2018-02-24,61,0,BOS,Celtics,121,1555.25,1560.72,NYK,Knicks,112,1402.22,1396.75,A,W,20180224-BOS-NYK
66668,201802240GSW,NBA,0,2018,2018-02-24,60,0,GSW,Warriors,112,1661.81,1675.79,OKL,Thunder,80,1557.9,1543.92,H,W,20180224-OKL-GSW
66668,201802240GSW,NBA,1,2018,2018-02-24,61,0,OKL,Thunder,80,1557.9,1543.92,GSW,Warriors,112,1661.81,1675.79,A,L,20180224-OKL-GSW
66669,201802240MIN,NBA,0,2018,2018-02-24,63,0,MIN,Timberwolves,122,1562.16,1569.51,CHI,Bulls,104,1407.07,1399.72,H,W,20180224-CHI-MIN
66669,201802240MIN,NBA,1,2018,2018-02-24,59,0,CHI,Bulls,104,1407.07,1399.72,MIN,Timberwolves,122,1562.16,1569.51,A,L,20180224-CHI-MIN
66670,201802240UTA,NBA,0,2018,2018-02-24,60,0,UTA,Jazz,97,1580.01,1583.85,DAL,Mavericks,90,1413.37,1409.53,H,W,20180224-DAL-UTA
66670,201802240UTA,NBA,1,2018,2018-02-24,60,0,DAL,Mavericks,90,1413.37,1409.53,UTA,Jazz,97,1580.01,1583.85,A,L,20180224-DAL-UTA
66671,201802240PHX,NBA,0,2018,2018-02-24,61,0,PHX,Suns,104,1305.6,1303.94,POR,Trail Blazers,106,1554.47,1556.13,H,L,20180224-POR-PHX
66671,201802240PHX,NBA,1,2018,2018-02-24,60,0,POR,Trail Blazers,106,1554.47,1556.13,PHX,Suns,104,1305.6,1303.94,A,W,20180224-POR-PHX
66672,201802240SAC,NBA,0,2018,2018-02-24,59,0,SAC,Kings,108,1349.93,1345.09,LAL,Lakers,113,1459.97,1464.81,H,L,20180224-LAL-SAC
66672,201802240SAC,NBA,1,2018,2018-02-24,59,0,LAL,Lakers,113,1459.97,1464.81,SAC,Kings,108,1349.93,1345.09,A,W,20180224-LAL-SAC
66673,201802250CHA,NBA,0,2018,2018-02-25,60,0,CHA,Hornets,114,1512.48,1523,DET,Pistons,98,1456.82,1446.3,H,W,20180225-DET-CHA
66673,201802250CHA,NBA,1,2018,2018-02-25,59,0,DET,Pistons,98,1456.82,1446.3,CHA,Hornets,114,1512.48,1523,A,L,20180225-DET-CHA
66674,201802250MIL,NBA,0,2018,2018-02-25,59,0,MIL,Bucks,121,1531.66,1526.31,NOP,Pelicans,123,1526.49,1531.84,H,L,20180225-NOP-MIL
66674,201802250MIL,NBA,1,2018,2018-02-25,59,0,NOP,Pelicans,123,1526.49,1531.84,MIL,Bucks,121,1531.66,1526.31,A,W,20180225-NOP-MIL
66675,201802250CLE,NBA,0,2018,2018-02-25,59,0,CLE,Cavaliers,94,1542.96,1527.47,SAS,Spurs,110,1539.41,1554.9,H,L,20180225-SAS-CLE
66675,201802250CLE,NBA,1,2018,2018-02-25,61,0,SAS,Spurs,110,1539.41,1554.9,CLE,Cavaliers,94,1542.96,1527.47,A,W,20180225-SAS-CLE
66676,201802250WAS,NBA,0,2018,2018-02-25,60,0,WAS,Wizards,109,1526.15,1540.84,PHI,76ers,94,1573.94,1559.25,H,W,20180225-PHI-WAS
66676,201802250WAS,NBA,1,2018,2018-02-25,58,0,PHI,76ers,94,1573.94,1559.25,WAS,Wizards,109,1526.15,1540.84,A,L,20180225-PHI-WAS
66677,201802250DEN,NBA,0,2018,2018-02-25,60,0,DEN,Nuggets,114,1557.87,1553.95,HOU,Rockets,119,1712.75,1716.67,H,L,20180225-HOU-DEN
66677,201802250DEN,NBA,1,2018,2018-02-25,59,0,HOU,Rockets,119,1712.75,1716.67,DEN,Nuggets,114,1557.87,1553.95,A,W,20180225-HOU-DEN
66678,201802260ATL,NBA,0,2018,2018-02-26,61,0,ATL,Hawks,104,1387.75,1375.16,LAL,Lakers,123,1464.81,1477.4,H,L,20180226-LAL-ATL
66678,201802260ATL,NBA,1,2018,2018-02-26,60,0,LAL,Lakers,123,1464.81,1477.4,ATL,Hawks,104,1387.75,1375.16,A,W,20180226-LAL-ATL
66679,201802260TOR,NBA,0,2018,2018-02-26,59,0,TOR,Raptors,123,1672.27,1679.51,DET,Pistons,94,1446.3,1439.06,H,W,20180226-DET-TOR
66679,201802260TOR,NBA,1,2018,2018-02-26,60,0,DET,Pistons,94,1446.3,1439.06,TOR,Raptors,123,1672.27,1679.51,A,L,20180226-DET-TOR
66680,201802260BRO,NBA,0,2018,2018-02-26,61,0,BRO,Nets,104,1352.8,1368.74,CHI,Bulls,87,1399.72,1383.78,H,W,20180226-CHI-BRO
66680,201802260BRO,NBA,1,2018,2018-02-26,60,0,CHI,Bulls,87,1399.72,1383.78,BRO,Nets,104,1352.8,1368.74,A,L,20180226-CHI-BRO
66681,201802260BOS,NBA,0,2018,2018-02-26,62,0,BOS,Celtics,109,1560.72,1565.08,MEM,Grizzlies,98,1365.11,1360.75,H,W,20180226-MEM-BOS
66681,201802260BOS,NBA,1,2018,2018-02-26,59,0,MEM,Grizzlies,98,1365.11,1360.75,BOS,Celtics,109,1560.72,1565.08,A,L,20180226-MEM-BOS
66682,201802260NYK,NBA,0,2018,2018-02-26,62,0,NYK,Knicks,111,1396.75,1392.99,GSW,Warriors,125,1675.79,1679.55,H,L,20180226-GSW-NYK
66682,201802260NYK,NBA,1,2018,2018-02-26,61,0,GSW,Warriors,125,1675.79,1679.55,NYK,Knicks,111,1396.75,1392.99,A,W,20180226-GSW-NYK
66683,201802260NOP,NBA,0,2018,2018-02-26,60,0,NOP,Pelicans,125,1531.84,1535.11,PHX,Suns,116,1303.94,1300.67,H,W,20180226-PHX-NOP
66683,201802260NOP,NBA,1,2018,2018-02-26,62,0,PHX,Suns,116,1303.94,1300.67,NOP,Pelicans,125,1531.84,1535.11,A,L,20180226-PHX-NOP
66684,201802260OKL,NBA,0,2018,2018-02-26,62,0,OKL,Thunder,112,1543.92,1547.68,ORL,Magic,105,1372.72,1368.96,H,W,20180226-ORL-OKL
66684,201802260OKL,NBA,1,2018,2018-02-26,60,0,ORL,Magic,105,1372.72,1368.96,OKL,Thunder,112,1543.92,1547.68,A,L,20180226-ORL-OKL
66685,201802260DAL,NBA,0,2018,2018-02-26,61,0,DAL,Mavericks,109,1409.53,1420.48,IND,Pacers,103,1546.38,1535.43,H,W,20180226-IND-DAL
66685,201802260DAL,NBA,1,2018,2018-02-26,60,0,IND,Pacers,103,1546.38,1535.43,DAL,Mavericks,109,1409.53,1420.48,A,L,20180226-IND-DAL
